timeMs,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
1653559,5674.0,5580.0,3086.0,131.0,14.0,-430.0,0.031,-0.407,-0.436,-0.802
1653571,5624.0,6006.0,3460.0,127.0,40.0,-436.0,0.029,-0.405,-0.438,-0.802
1653593,5766.0,6442.0,3728.0,67.0,67.0,-469.0,0.026,-0.402,-0.44,-0.802
1653605,5720.0,6490.0,3840.0,12.0,140.0,-504.0,0.023,-0.399,-0.442,-0.803
1653627,5696.0,6748.0,4176.0,53.0,253.0,-605.0,0.02,-0.395,-0.445,-0.804
1653639,6010.0,7358.0,4828.0,112.0,410.0,-781.0,0.016,-0.388,-0.449,-0.805
1653662,6238.0,7880.0,5198.0,109.0,605.0,-939.0,0.012,-0.38,-0.453,-0.807
1653674,6324.0,8032.0,5326.0,104.0,851.0,-1072.0,0.008,-0.369,-0.457,-0.809
1653697,6474.0,7770.0,5144.0,97.0,1080.0,-1253.0,0.004,-0.355,-0.462,-0.812
1653719,6460.0,7170.0,4896.0,142.0,1334.0,-1423.0,0.001,0.339,0.468,0.816
1653731,6066.0,7016.0,4218.0,292.0,1559.0,-1554.0,0.005,0.32,0.475,0.82
1653753,5298.0,6872.0,4000.0,381.0,1703.0,-1550.0,0.008,0.3,0.483,0.823
1653765,4804.0,6640.0,4170.0,331.0,1759.0,-1527.0,0.01,0.28,0.49,0.826
1653787,3828.0,6410.0,4068.0,210.0,1792.0,-1472.0,0.013,0.259,0.495,0.829
1653799,3082.0,5632.0,3600.0,41.0,1775.0,-1340.0,0.015,0.239,0.499,0.833
1653821,1990.0,5130.0,2660.0,70.0,1797.0,-1187.0,0.015,0.22,0.502,0.836
1653833,836.0,4752.0,2228.0,212.0,1745.0,-928.0,0.014,0.202,0.506,0.839
1653855,58.0,5088.0,2294.0,401.0,1604.0,-746.0,0.011,0.186,0.51,0.84
1653867,-208.0,5708.0,2444.0,483.0,1429.0,-648.0,0.009,0.172,0.515,0.84
1653889,-302.0,6050.0,2340.0,417.0,1256.0,-499.0,0.006,0.159,0.52,0.839
1653911,-506.0,6296.0,2182.0,274.0,1087.0,-403.0,0.004,0.149,0.522,0.84
1653923,-518.0,6590.0,1972.0,196.0,917.0,-423.0,0.002,0.14,0.524,0.84
1653945,-136.0,7086.0,2044.0,165.0,784.0,-457.0,0.002,0.131,0.527,0.84
1653957,194.0,7256.0,2096.0,155.0,663.0,-481.0,0.003,0.124,0.529,0.84
1653979,526.0,7616.0,2034.0,155.0,552.0,-488.0,0.004,0.117,0.531,0.839
1653991,886.0,7738.0,2002.0,93.0,435.0,-504.0,0.006,0.111,0.532,0.839
1654013,1252.0,7876.0,2152.0,-12.0,325.0,-541.0,0.008,0.106,0.533,0.839
1654030,1560.0,7756.0,2484.0,-119.0,216.0,-567.0,0.012,0.102,0.533,0.84
1654042,1742.0,7474.0,2612.0,-172.0,103.0,-600.0,0.016,0.098,0.532,0.841
1654064,1848.0,7208.0,2566.0,-159.0,2.0,-626.0,0.021,0.095,0.532,0.841
1654086,1764.0,6848.0,2608.0,-81.0,-69.0,-670.0,0.027,0.093,0.532,0.841
1654098,1694.0,7004.0,2784.0,45.0,-139.0,-710.0,0.033,0.09,0.533,0.841
1654120,1654.0,7254.0,3082.0,98.0,-176.0,-733.0,0.04,0.089,0.534,0.84
1654132,1440.0,7450.0,3296.0,27.0,-187.0,-738.0,0.046,0.087,0.535,0.839
1654154,1186.0,7660.0,3394.0,-117.0,-174.0,-766.0,0.053,0.084,0.534,0.839
1654166,950.0,7494.0,3634.0,-228.0,-137.0,-771.0,0.06,0.082,0.533,0.84
1654188,824.0,7300.0,3872.0,-195.0,-50.0,-793.0,0.067,0.078,0.532,0.841
1654200,610.0,7768.0,4002.0,-116.0,63.0,-792.0,0.073,0.074,0.532,0.841
1654222,446.0,7740.0,4070.0,-87.0,175.0,-762.0,0.078,0.069,0.531,0.841
1654244,104.0,7528.0,4044.0,-8.0,295.0,-778.0,0.083,0.063,0.532,0.84
1654256,-332.0,7326.0,4202.0,114.0,418.0,-785.0,0.087,0.056,0.533,0.839
1654278,-648.0,7678.0,4262.0,189.0,502.0,-804.0,0.091,0.048,0.536,0.838
1654290,-986.0,7718.0,4284.0,154.0,578.0,-767.0,0.094,0.04,0.537,0.837
1654312,-1294.0,8032.0,4382.0,63.0,621.0,-778.0,0.097,0.031,0.539,0.836
1654324,-1472.0,8244.0,4788.0,-45.0,669.0,-795.0,0.1,0.022,0.539,0.836
1654346,-1528.0,8292.0,5090.0,-261.0,739.0,-827.0,0.103,0.012,0.538,0.836
1654358,-1672.0,8522.0,5384.0,-500.0,811.0,-888.0,0.106,0.001,0.535,0.838
1654380,-1790.0,7872.0,5140.0,-764.0,831.0,-941.0,0.11,-0.011,0.53,0.841
1654402,-1790.0,7196.0,5296.0,-930.0,941.0,-962.0,0.113,-0.024,0.523,0.844
1654414,-1742.0,7774.0,5862.0,-1100.0,1135.0,-1008.0,0.115,-0.039,0.516,0.848
1654436,-1754.0,7880.0,6366.0,-1467.0,1323.0,-964.0,0.116,-0.055,0.505,0.854
1654448,-2150.0,6686.0,6074.0,-1843.0,1445.0,-874.0,0.115,-0.073,0.491,0.86
1654470,-2490.0,6004.0,5332.0,-2110.0,1540.0,-906.0,0.114,-0.092,0.475,0.868
1654482,-2646.0,5412.0,4816.0,-2239.0,1707.0,-881.0,0.112,-0.112,0.458,0.875
1654504,-3018.0,4092.0,4944.0,-2326.0,1808.0,-685.0,0.107,-0.131,0.44,0.882
1654516,-3144.0,3696.0,5330.0,-2222.0,1937.0,-490.0,0.101,-0.151,0.422,0.888
1654538,-3290.0,3726.0,5004.0,-2170.0,1970.0,-237.0,0.092,-0.17,0.406,0.893
1654550,-3568.0,3522.0,4374.0,-2208.0,1925.0,2.0,0.082,-0.188,0.389,0.898
1654572,-3996.0,3092.0,3648.0,-2191.0,1786.0,177.0,0.07,-0.204,0.372,0.903
1654594,-4302.0,2694.0,2740.0,-2116.0,1648.0,331.0,0.058,-0.218,0.356,0.907
1654606,-4454.0,2538.0,2942.0,-1914.0,1503.0,443.0,0.045,-0.23,0.342,0.91
1654628,-4398.0,2978.0,2788.0,-1678.0,1319.0,568.0,0.033,-0.24,0.329,0.913
1654640,-4298.0,3586.0,3030.0,-1499.0,1102.0,737.0,0.02,-0.247,0.318,0.915
1654662,-3872.0,4778.0,3784.0,-1327.0,921.0,897.0,0.007,-0.252,0.309,0.917
1654674,-3658.0,4822.0,4282.0,-1179.0,752.0,1062.0,0.007,0.256,-0.302,-0.918
1654696,-3528.0,5128.0,3840.0,-962.0,598.0,1220.0,0.021,0.257,-0.297,-0.919
1654718,-3884.0,4848.0,3298.0,-806.0,449.0,1033.0,0.033,0.258,-0.292,-0.92
1654730,-4016.0,4636.0,2952.0,-766.0,291.0,866.0,0.043,0.258,-0.288,-0.921
1654752,-3738.0,4582.0,3772.0,-788.0,176.0,766.0,0.052,0.257,-0.283,-0.923
1654764,-3092.0,5476.0,5568.0,-806.0,115.0,717.0,0.06,0.255,-0.278,-0.924
1654786,-3018.0,5792.0,5804.0,-816.0,105.0,641.0,0.068,0.254,-0.272,-0.926
1654798,-3528.0,5650.0,5454.0,-683.0,55.0,490.0,0.074,0.252,-0.268,-0.927
1654820,-3682.0,4360.0,4948.0,-534.0,89.0,353.0,0.078,0.252,-0.264,-0.928
1654832,-4012.0,3922.0,4840.0,-445.0,20.0,242.0,0.081,0.251,-0.261,-0.928
1654854,-3324.0,4732.0,5198.0,-433.0,-75.0,266.0,0.084,0.25,-0.258,-0.929
1654876,-3510.0,5010.0,5316.0,-455.0,-72.0,265.0,0.087,0.248,-0.255,-0.93
1654888,-3326.0,4886.0,5548.0,-337.0,-110.0,189.0,0.089,0.246,-0.253,-0.931
1654910,-3598.0,4370.0,5418.0,-270.0,-108.0,131.0,0.091,0.245,-0.251,-0.932
1654922,-3964.0,3918.0,5326.0,-221.0,-134.0,74.0,0.092,0.244,-0.25,-0.933
1654944,-3700.0,4166.0,6052.0,-128.0,-151.0,7.0,0.092,0.242,-0.249,-0.933
1654956,-3708.0,4368.0,6600.0,-148.0,-130.0,36.0,0.092,0.241,-0.248,-0.934
1654978,-3610.0,4254.0,6690.0,-178.0,-96.0,61.0,0.093,0.24,-0.246,-0.935
1654990,-3930.0,3934.0,6740.0,-174.0,-53.0,37.0,0.094,0.239,-0.245,-0.935
1655012,-2178.0,2414.0,6440.0,-130.0,-298.0,889.0,0.101,0.234,-0.246,-0.935
1655024,-4650.0,3000.0,5854.0,-69.0,-102.0,608.0,0.106,0.232,-0.246,-0.935
1655046,-3672.0,3464.0,6572.0,43.0,-117.0,665.0,0.112,0.23,-0.248,-0.934
1655058,-2424.0,4006.0,6292.0,-60.0,-101.0,605.0,0.117,0.227,-0.249,-0.934
1655080,-2960.0,4210.0,6404.0,-70.0,-100.0,571.0,0.122,0.225,-0.25,-0.934
1655102,-2774.0,4042.0,6092.0,-72.0,-73.0,533.0,0.127,0.223,-0.25,-0.934
1655114,-2886.0,4384.0,5746.0,-61.0,-92.0,403.0,0.131,0.221,-0.251,-0.933
1655136,-2990.0,4060.0,5968.0,-23.0,-94.0,296.0,0.133,0.22,-0.251,-0.933
1655148,-2846.0,4438.0,5840.0,7.0,-101.0,219.0,0.135,0.218,-0.252,-0.933
1655170,-2814.0,4390.0,5890.0,-118.0,-113.0,180.0,0.137,0.217,-0.251,-0.933
1655182,-2976.0,4208.0,5910.0,-52.0,-106.0,79.0,0.138,0.216,-0.251,-0.934
1655204,-3014.0,4728.0,6022.0,-92.0,-109.0,38.0,0.138,0.215,-0.25,-0.934
1655216,-3142.0,4768.0,6354.0,-49.0,-95.0,-5.0,0.138,0.214,-0.25,-0.934
1655238,-3128.0,4846.0,6584.0,-50.0,-65.0,-66.0,0.138,0.213,-0.25,-0.934
1655260,-3276.0,4552.0,6574.0,-67.0,-38.0,-70.0,0.137,0.213,-0.249,-0.935
1655272,-3522.0,4344.0,6618.0,-23.0,-17.0,-92.0,0.137,0.214,-0.249,-0.935
1655294,-3532.0,4236.0,6488.0,15.0,-7.0,-55.0,0.136,0.214,-0.248,-0.935
1655306,-3532.0,4186.0,6290.0,41.0,0.0,2.0,0.137,0.214,-0.249,-0.935
1655328,-3364.0,4274.0,6286.0,-15.0,-13.0,40.0,0.137,0.214,-0.249,-0.935
1655340,-3448.0,4242.0,6330.0,-36.0,-12.0,61.0,0.138,0.214,-0.248,-0.935
1655362,-3402.0,4040.0,6298.0,14.0,-2.0,84.0,0.139,0.214,-0.249,-0.934
1655374,-3280.0,4282.0,6352.0,17.0,7.0,101.0,0.14,0.214,-0.249,-0.934
1655396,-3052.0,4366.0,6324.0,-30.0,24.0,171.0,0.142,0.214,-0.249,-0.934
1655418,-3130.0,4284.0,6208.0,-38.0,11.0,193.0,0.144,0.213,-0.249,-0.934
1655430,-3156.0,4190.0,6116.0,8.0,6.0,163.0,0.146,0.213,-0.249,-0.933
1655452,-3238.0,4368.0,6024.0,27.0,-6.0,122.0,0.147,0.213,-0.25,-0.933
1655464,-3118.0,4372.0,5974.0,-63.0,-11.0,182.0,0.149,0.213,-0.249,-0.933
1655486,-3082.0,4266.0,6074.0,-111.0,-33.0,198.0,0.151,0.212,-0.249,-0.933
1655498,-3082.0,4354.0,6230.0,-98.0,-39.0,159.0,0.153,0.211,-0.248,-0.933
1655520,-3000.0,4414.0,6346.0,-120.0,-36.0,200.0,0.155,0.21,-0.248,-0.933
1655532,-3096.0,4280.0,6332.0,-103.0,-31.0,201.0,0.158,0.21,-0.247,-0.933
1655554,-3024.0,4302.0,6358.0,-101.0,-33.0,190.0,0.16,0.209,-0.246,-0.933
1655566,-3040.0,4344.0,6362.0,-87.0,-29.0,197.0,0.162,0.208,-0.246,-0.933
1655588,-2956.0,4400.0,6536.0,24.0,-13.0,145.0,0.164,0.208,-0.246,-0.932
1655610,-3034.0,4314.0,6544.0,15.0,12.0,175.0,0.165,0.208,-0.247,-0.932
1655622,-3014.0,4324.0,6422.0,40.0,26.0,176.0,0.167,0.208,-0.247,-0.931
1655644,-2976.0,4250.0,6292.0,52.0,19.0,176.0,0.169,0.208,-0.248,-0.931
1655656,-2940.0,4348.0,6172.0,34.0,18.0,172.0,0.171,0.208,-0.249,-0.93
1655678,-2914.0,4376.0,6146.0,5.0,14.0,169.0,0.173,0.208,-0.249,-0.93
1655690,-2932.0,4410.0,6250.0,-13.0,13.0,181.0,0.175,0.208,-0.249,-0.93
1655712,-2984.0,4386.0,6362.0,16.0,21.0,199.0,0.177,0.207,-0.249,-0.929
